index,item_id,code,name,desc,i0,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12
868,159071,lower_F9022,Movie Uniform Bottom (Female),"A uniform that does not exist in this world. Bottoms that appeared in “Because I love you, it’s okay…”<br>(Cannot be traded)",6,5,128,1,0,0,2,0,0,0,0,1,522222
869,159072,foot_F9022,Movie Uniform Shoes (Female),"A uniform that does not exist in this world. Footwear that appeared in “Because I love you, it’s okay…”<br>(Cannot be traded)",6,5,256,1,0,0,2,0,0,0,0,1,522222
870,159073,upper_M9019,Orange Aloha Shirt,"A cool, orange Aloha shirt. For male students.<br>(Cannot be traded)",6,5,64,1,0,0,1,0,0,0,0,1,522222
871,159074,lower_M9019,Blue Cropped Pants,Blue cropped pants that fall below the knee. For male students.<br>(Cannot be traded),6,5,128,1,0,0,1,0,0,0,0,1,522222
872,159075,foot_M9019,Brown Flip-Flops,Flip-flops with brown straps. For male students.<br>(Cannot be traded),6,5,256,1,0,0,1,0,0,0,0,1,522222
873,159076,cap_M9019,Orange Sunglasses,Sunglasses with orange lenses. For male students.<br>(Cannot be traded),6,5,1,2,0,0,1,0,0,0,0,0,522222
874,159077,upper_M9020,Red Aloha Shirt,"A cool, red Aloha shirt. For male students.<br>(Cannot be traded)",6,5,64,1,0,0,1,0,0,0,0,1,522222
875,159078,lower_M9020,Green Cropped Pants,Green cropped pants that fall below the knee. For male students.<br>(Cannot be traded),6,5,128,1,0,0,1,0,0,0,0,1,522222
876,159079,foot_M9020,Blue Flip-Flops,Flip-flops with blue straps. For male students.<br>(Cannot be traded),6,5,256,1,0,0,1,0,0,0,0,1,522222
877,159080,cap_M9020,Blue Sunglasses,Sunglasses with blue lenses. For male students.<br>(Cannot be traded),6,5,1,2,0,0,1,0,0,0,0,0,522222
878,159081,upper_M9021,Blue Aloha Shirt,"A cool, blue Aloha shirt. For male students.<br>(Cannot be traded)",6,5,64,1,0,0,1,0,0,0,0,1,522222
879,159082,lower_M9021,Gray Cropped Pants,Gray cropped pants that fall below the knee. For male students.<br>(Cannot be traded),6,5,128,1,0,0,1,0,0,0,0,1,522222
880,159083,foot_M9021,Red-Brown Flip-Flops,Flip-flops with reddish-brown straps. For male students.<br>(Cannot be traded),6,5,256,1,0,0,1,0,0,0,0,1,522222
881,159084,cap_M9021,Red Sunglasses,Sunglasses with red lenses. For male students.<br>(Cannot be traded),6,5,1,2,0,0,1,0,0,0,0,0,522222
882,159085,upper_F9019,Orange Blouse,A sleeveless orange blouse. For female students.<br>(Cannot be traded),6,5,64,1,0,0,2,0,0,0,0,1,522222
883,159086,lower_F9019,Blue Pareo,A blue pareo. For female students.<br>(Cannot be traded),6,5,128,1,0,0,2,0,0,0,0,1,522222
884,159087,foot_F9019,Blue Sandals,Blue sandals. For female students.<br>(Cannot be traded),6,5,256,1,0,0,2,0,0,0,0,1,522222
885,159088,cap_F9019,Yellow Straw Hat,A yellow straw hat. For female students.<br>(Cannot be traded),6,5,1,2,0,0,2,0,0,0,0,0,522222
886,159089,upper_F9020,Red Blouse,A sleeveless red blouse. For female students.<br>(Cannot be traded),6,5,64,1,0,0,2,0,0,0,0,1,522222
887,159090,lower_F9020,Red Pareo,A red pareo. For female students.<br>(Cannot be traded),6,5,128,1,0,0,2,0,0,0,0,1,522222
888,159091,foot_F9020,Pink Sandals,Pink sandals. For female students.<br>(Cannot be traded),6,5,256,1,0,0,2,0,0,0,0,1,522222
889,159092,cap_F9020,Pink Straw Hat,A pink straw hat. For female students.<br>(Cannot be traded),6,5,1,2,0,0,2,0,0,0,0,0,522222
890,159093,upper_F9021,Blue Blouse,A sleeveless blue blouse. For female students.<br>(Cannot be traded),6,5,64,1,0,0,2,0,0,0,0,1,522222
891,159094,lower_F9021,White Pareo,A pure white pareo. For female students.<br>(Cannot be traded),6,5,128,1,0,0,2,0,0,0,0,1,522222
892,159095,foot_F9021,Aqua Sandals,Light blue sandals. For female students.<br>(Cannot be traded),6,5,256,1,0,0,2,0,0,0,0,1,522222
893,159096,cap_F9021,Pastel Pink Straw Hat,A light pink straw hat. For female students.<br>(Cannot be traded),6,5,1,2,0,0,2,0,0,0,0,0,522222
894,159097,upper_M9027,Purple School Jacket,"A purple jacket. Part of the “Classic Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For male students.",6,5,64,1,0,0,1,0,0,0,0,1,522222
895,159098,lower_M9027,Purple School Pants,"Purple pants. Part of the “Classic Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For male students.",6,5,128,1,0,0,1,0,0,0,0,1,522222
896,159099,foot_M9027,White School Shoes,"White shoes. Part of the “Classic Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For male students.",6,5,256,1,0,0,1,0,0,0,0,1,522222
897,159100,cap_M9027,School Hat ???,"A ???-colored hat. Part of the “Classic Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For male students.",6,5,1,2,0,0,1,0,0,0,0,0,522222
898,159101,upper_F9027,Purple School Jacket,"A purple jacket. Part of the “Classic Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For female students.",6,5,64,1,0,0,2,0,0,0,0,1,522222
899,159102,lower_F9027,Orange School Skirt,"An orange skirt. Part of the “Classic Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For female students.",6,5,128,1,0,0,2,0,0,0,0,1,522222
900,159103,foot_F9027,Purple School Shoes,"Purple shoes. Part of the “Classic Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For female students.",6,5,256,1,0,0,2,0,0,0,0,1,522222
901,159104,cap_F9027,Purple School Hat,"A purple hat. Part of the “Classic Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For female students.",6,5,1,2,0,0,2,0,0,0,0,0,522222
902,159105,upper_M9028,Pink School Jacket,"A pink jacket. Part of the “Modern Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For male students.",6,5,64,1,0,0,1,0,0,0,0,1,522222
903,159106,lower_M9028,Orange School Pants,"Orange pants. Part of the “Modern Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For male students.",6,5,128,1,0,0,1,0,0,0,0,1,522222
904,159107,foot_M9028,Orange School Shoes,"Orange shoes. Part of the “Modern Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For male students.",6,5,256,1,0,0,1,0,0,0,0,1,522222
905,159108,cap_M9028,School Hat ???,"A ???-colored hat. Part of the “Modern Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For male students.",6,5,1,2,0,0,1,0,0,0,0,0,522222
906,159109,upper_F9028,Pink School Jacket,"A pink jacket. Part of the “Modern Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For female students.",6,5,64,1,0,0,2,0,0,0,0,1,522222
907,159110,lower_F9028,Purple School Skirt,"A purple skirt. Part of the “Modern Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For female students.",6,5,128,1,0,0,2,0,0,0,0,1,522222
908,159111,foot_F9028,Pink School Shoes,"Pink shoes. Part of the “Modern Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For female students.",6,5,256,1,0,0,2,0,0,0,0,1,522222
909,159112,cap_F9028,Pink School Hat,"A pink hat. Part of the “Modern Uniform,” a new design prototype created by the Shopping District Association. If students respond well to it, it may be officially adopted. For female students.",6,5,1,2,0,0,2,0,0,0,0,0,522222
910,159113,special_M9023,Pink Cat Costume,That cat everyone knows (Not for sale). For male students.,6,5,192,1,0,0,1,0,0,0,0,1,522222
911,159114,foot_M9023,Pink Cat Shoes,That cat everyone knows (Not for sale). For male students.,6,5,256,1,0,0,1,0,0,0,0,1,522222
912,159115,hand_M9023,Pink Cat Gloves,That cat everyone knows (Not for sale). For male students.,6,5,8,1,0,0,1,0,0,0,0,0,522222
913,159116,cap_M9023,Pink Cat Headgear,That cat everyone knows (Not for sale). For male students.,6,5,1,2,0,0,1,0,0,0,0,0,522222
914,159117,special_F9023,Pink Cat Costume,That cat everyone knows (Not for sale). For female students.,6,5,192,1,0,0,2,0,0,0,0,1,522222
915,159118,foot_F9023,Pink Cat Shoes,That cat everyone knows (Not for sale). For female students.,6,5,256,1,0,0,2,0,0,0,0,1,522222
916,159119,hand_F9023,Pink Cat Gloves,That cat everyone knows (Not for sale). For female students.,6,5,8,1,0,0,2,0,0,0,0,0,522222
917,159120,cap_F9023,Pink Cat Headgear,That cat everyone knows (Not for sale). For female students.,6,5,1,2,0,0,2,0,0,0,0,0,522222
918,159121,special_M9024,Spotted Cat Costume,That cat everyone knows (Not for sale). For male students.,6,5,192,1,0,0,1,0,0,0,0,1,522222
919,159122,foot_M9024,Spotted Cat Shoes,That cat everyone knows (Not for sale). For male students.,6,5,256,1,0,0,1,0,0,0,0,1,522222
920,159123,hand_M9024,Spotted Cat Gloves,That cat everyone knows (Not for sale). For male students.,6,5,8,1,0,0,1,0,0,0,0,0,522222
921,159124,cap_M9024,Spotted Cat Headgear,That cat everyone knows (Not for sale). For male students.,6,5,1,2,0,0,1,0,0,0,0,0,522222
922,159125,special_F9024,Spotted Cat Costume,That cat everyone knows (Not for sale). For female students.,6,5,192,1,0,0,2,0,0,0,0,1,522222
923,159126,foot_F9024,Spotted Cat Shoes,That cat everyone knows (Not for sale). For female students.,6,5,256,1,0,0,2,0,0,0,0,1,522222
924,159127,hand_F9024,Spotted Cat Gloves,That cat everyone knows (Not for sale). For female students.,6,5,8,1,0,0,2,0,0,0,0,0,522222
925,159128,cap_F9024,Spotted Cat Headgear,That cat everyone knows (Not for sale). For female students.,6,5,1,2,0,0,2,0,0,0,0,0,522222
926,159129,special_M9025,Blue Cat Costume,A blue cat costume. Put this on and become a cat—meow! For male students.<br>(Cannot be traded),6,5,192,1,0,0,1,0,0,0,0,1,522222
927,159130,foot_M9025,Blue Cat Shoes,Blue cat shoes. Put these on and become a cat—meow! For male students.<br>(Cannot be traded),6,5,256,1,0,0,1,0,0,0,0,1,522222
928,159131,hand_M9025,Blue Cat Gloves,Blue cat gloves. Put these on and become a cat—meow! For male students.<br>(Cannot be traded),6,5,8,1,0,0,1,0,0,0,0,0,522222
929,159132,cap_M9025,Blue Cat Headgear,A blue cat headpiece. Put this on and become a cat—meow! For male students.<br>(Cannot be traded),6,5,1,2,0,0,1,0,0,0,0,0,522222
930,159133,special_F9025,Blue Cat Costume,A blue cat costume. Put this on and become a cat—meow! For female students.<br>(Cannot be traded),6,5,192,1,0,0,2,0,0,0,0,1,522222
931,159134,foot_F9025,Blue Cat Shoes,Blue cat shoes. Put these on and become a cat—meow! For female students.<br>(Cannot be traded),6,5,256,1,0,0,2,0,0,0,0,1,522222
932,159135,hand_F9025,Blue Cat Gloves,Blue cat gloves. Put these on and become a cat—meow! For female students.<br>(Cannot be traded),6,5,8,1,0,0,2,0,0,0,0,0,522222
933,159136,cap_F9025,Blue Cat Headgear,A blue cat headpiece. Put this on and become a cat—meow! For female students.<br>(Cannot be traded),6,5,1,2,0,0,2,0,0,0,0,0,522222
934,159137,special_M9026,Black Cat Costume,A black cat costume. Put this on and become a cat—meow! For male students.<br>(Cannot be traded),6,5,192,1,0,0,1,0,0,0,0,1,522222
935,159138,foot_M9026,Black Cat Shoes,Black cat shoes. Put these on and become a cat—meow! For male students.<br>(Cannot be traded),6,5,256,1,0,0,1,0,0,0,0,1,522222
936,159139,hand_M9026,Black Cat Gloves,Black cat gloves. Put these on and become a cat—meow! For male students.<br>(Cannot be traded),6,5,8,1,0,0,1,0,0,0,0,0,522222
937,159140,cap_M9026,Black Cat Headgear,A black cat headpiece. Put this on and become a cat—meow! For male students.<br>(Cannot be traded),6,5,1,2,0,0,1,0,0,0,0,0,522222
938,159141,special_F9026,Black Cat Costume,A black cat costume. Put this on and become a cat—meow! For female students.<br>(Cannot be traded),6,5,192,1,0,0,2,0,0,0,0,1,522222
939,159142,foot_F9026,Black Cat Shoes,Black cat shoes. Put these on and become a cat—meow! For female students.<br>(Cannot be traded),6,5,256,1,0,0,2,0,0,0,0,1,522222
940,159143,hand_F9026,Black Cat Gloves,Black cat gloves. Put these on and become a cat—meow! For female students.<br>(Cannot be traded),6,5,8,1,0,0,2,0,0,0,0,0,522222
941,159144,cap_F9026,Black Cat Headgear,A black cat headpiece. Put this on and become a cat—meow! For female students.<br>(Cannot be traded),6,5,1,2,0,0,2,0,0,0,0,0,522222
942,159145,special_M9005,Korean Traditional Outfit,A traditional Korean-style outfit worn on special occasions. For male students.,6,5,192,1,0,0,1,0,0,0,0,1,522222
943,159146,foot_M9005,Korean Traditional Shoes,Traditional Korean-style footwear. For male students.,6,5,256,1,0,0,1,0,0,0,0,1,522222
944,159147,special_F9005,Korean Traditional Outfit,A traditional Korean-style outfit worn on special occasions. For female students.,6,5,192,1,0,0,2,0,0,0,0,1,522222
945,159148,foot_F9005,Korean Traditional Shoes,Traditional Korean-style footwear. For female students.,6,5,256,1,0,0,2,0,0,0,0,1,522222
946,159149,special_M9006,Montsuki Hakama,A traditional Japanese formal outfit. Perfect for New Year’s! For male students.,6,5,192,1,0,0,1,0,0,0,0,1,522222
947,159150,foot_M9006,Zori Sandals,Traditional Japanese formal footwear. Perfect for New Year’s! For male students.,6,5,256,1,0,0,1,0,0,0,0,1,522222
948,159151,special_F9006,Kimono,A traditional Japanese formal outfit. Perfect for New Year’s! For female students.,6,5,192,1,0,0,2,0,0,0,0,1,522222
949,159152,foot_F9006,Zori Sandals,Traditional Japanese formal footwear. Perfect for New Year’s! For female students.,6,5,256,1,0,0,2,0,0,0,0,1,522222
950,159153,special_M9007,Thai Traditional Outfit,A Thai-style traditional outfit. Feel like you’re in the tropics! For male students.,6,5,192,1,0,0,1,0,0,0,0,1,522222
951,159154,foot_M9007,Thai Traditional Footwear,Thai-style traditional footwear. Feel like you’re in the tropics! For male students.,6,5,256,1,0,0,1,0,0,0,0,1,522222
952,159155,special_F9007,Thai Traditional Outfit,A Thai-style traditional outfit. Feel like you’re in the tropics! For female students.,6,5,192,1,0,0,2,0,0,0,0,1,522222
953,159156,foot_F9007,Thai Traditional Footwear,Thai-style traditional footwear. Feel like you’re in the tropics! For female students.,6,5,256,1,0,0,2,0,0,0,0,1,522222
954,159157,special_M9029,Montsuki Hakama,A traditional Japanese formal outfit. Perfect for New Year’s! For male students.,6,5,192,1,0,0,1,0,0,0,0,1,522222
955,159158,foot_M9029,Zori Sandals,Traditional Japanese formal footwear. Perfect for New Year’s! For male students.,6,5,256,1,0,0,1,0,0,0,0,1,522222
956,159159,special_F9029,Kimono,A traditional Japanese formal outfit. Perfect for New Year’s! For female students.,6,5,192,1,0,0,2,0,0,0,0,1,522222
957,159160,foot_F9029,Zori Sandals,Traditional Japanese formal footwear. Perfect for New Year’s! For female students.,6,5,256,1,0,0,2,0,0,0,0,1,522222
958,159161,special_M9030,Sparkly Fluffy Bear Suit,"The grand prize winner of the Uniform Design Contest (Magazine Category). A “Sparkly Fluffy Bear Life” suit for male students, designed by illustrator Ryusuke Hamamoto.",6,4,192,1,0,0,1,0,0,0,0,1,522222
959,159162,foot_M9030,Sparkly Fluffy Bear Feet,"The grand prize winner of the Uniform Design Contest (Magazine Category). Shoes from the “Sparkly Fluffy Bear Life” uniform for male students, designed by illustrator Ryusuke Hamamoto.",6,4,256,1,0,0,1,0,0,0,0,1,522222
960,159163,hand_M9030,Sparkly Fluffy Bear Gloves,"The grand prize winner of the Uniform Design Contest (Magazine Category). Gloves from the “Sparkly Fluffy Bear Life” uniform for male students, designed by illustrator Ryusuke Hamamoto.",6,4,8,1,0,0,1,0,0,0,0,0,522222
961,159164,cap_M9030,Sparkly Fluffy Bear Hood,"The grand prize winner of the Uniform Design Contest (Magazine Category). Headgear from the “Sparkly Fluffy Bear Life” uniform for male students, designed by illustrator Ryusuke Hamamoto.",6,4,1,2,0,0,1,0,0,0,0,0,522222
962,159165,special_F9030,Sparkly Fluffy Bear Dress,"The grand prize winner of the Uniform Design Contest (Magazine Category). A dress from the “Sparkly Fluffy Bear Life” uniform for female students, designed by illustrator Ryusuke Hamamoto.",6,4,192,1,0,0,2,0,0,0,0,1,522222
963,159166,foot_F9030,Sparkly Fluffy Bear Boots,"The grand prize winner of the Uniform Design Contest (Magazine Category). Boots from the “Sparkly Fluffy Bear Life” uniform for female students, designed by illustrator Ryusuke Hamamoto.",6,4,256,1,0,0,2,0,0,0,0,1,522222
964,159167,hand_F9030,Sparkly Fluffy Bear Gloves,"The grand prize winner of the Uniform Design Contest (Magazine Category). Gloves from the “Sparkly Fluffy Bear Life” uniform for female students, designed by illustrator Ryusuke Hamamoto.",6,4,8,1,0,0,2,0,0,0,0,0,522222
965,159168,cap_F9030,Sparkly Fluffy Bear Ears,"The grand prize winner of the Uniform Design Contest (Magazine Category). A hairband from the “Sparkly Fluffy Bear Life” uniform for female students, designed by illustrator Ryusuke Hamamoto.",6,4,1,2,0,0,2,0,0,0,0,0,522222
966,159169,special_M9031,Evening Sky Robe,"The grand prize winner of the Uniform Design Contest (General Category). A robe for the Astronomy Club for male students, designed by Tono Shiki.",6,4,192,1,0,0,1,0,0,0,0,1,522222
967,159170,foot_M9031,Twinkle Boots,"The grand prize winner of the Uniform Design Contest (General Category). Boots for the Astronomy Club for male students, designed by Tono Shiki.",6,4,256,1,0,0,1,0,0,0,0,1,522222
968,159171,hand_M9031,Uranus Gloves,"The grand prize winner of the Uniform Design Contest (General Category). Gloves for the Astronomy Club for male students, designed by Tono Shiki.",6,4,8,1,0,0,1,0,0,0,0,0,522222
969,159172,cap_M9031,Crescent Moon Hat,"The grand prize winner of the Uniform Design Contest (General Category). A hat for the Astronomy Club for male students, designed by Tono Shiki.",6,4,1,2,0,0,1,0,0,0,0,0,522222
970,159173,special_F9031,Morning Sky Robe,"The grand prize winner of the Uniform Design Contest (General Category). A robe for the Astronomy Club for female students, designed by Tono Shiki.",6,4,192,1,0,0,2,0,0,0,0,1,522222
971,159174,foot_F9031,Twinkle Boots,"The grand prize winner of the Uniform Design Contest (General Category). Boots for the Astronomy Club for female students, designed by Tono Shiki.",6,4,256,1,0,0,2,0,0,0,0,1,522222
972,159175,hand_F9031,Mars Gloves,"The grand prize winner of the Uniform Design Contest (General Category). Gloves for the Astronomy Club for female students, designed by Tono Shiki.",6,4,8,1,0,0,2,0,0,0,0,0,522222
973,159176,cap_F9031,Sunrise Hat,"The grand prize winner of the Uniform Design Contest (General Category). A hat for the Astronomy Club for female students, designed by Tono Shiki.",6,4,1,2,0,0,2,0,0,0,0,0,522222
974,159177,special_M9032,Concert Band Uniform,"The grand prize winner of the Uniform Design Contest (Student Category).<br>A Concert Band Club uniform for male students, designed by Kotera.",6,4,192,1,0,0,1,0,0,0,0,1,522222
975,159178,foot_M9032,Concert Band Shoes,"The grand prize winner of the Uniform Design Contest (Student Category).<br>Shoes for the Concert Band Club for male students, designed by Kotera.",6,4,256,1,0,0,1,0,0,0,0,1,522222
976,159179,cap_M9032,Concert Band Hat,"The grand prize winner of the Uniform Design Contest (Student Category).<br>A hat for the Concert Band Club for male students, designed by Kotera.",6,4,1,2,0,0,1,0,0,0,0,0,522222
977,159180,special_F9032,Concert Band Uniform,"The grand prize winner of the Uniform Design Contest (Student Category).<br>A Concert Band Club uniform for female students, designed by Kotera.",6,4,192,1,0,0,2,0,0,0,0,1,522222
978,159181,foot_F9032,Concert Band Shoes,"The grand prize winner of the Uniform Design Contest (Student Category).<br>Shoes for the Concert Band Club for female students, designed by Kotera.",6,4,256,1,0,0,2,0,0,0,0,1,522222
979,159182,cap_F9032,Concert Band Hat,"The grand prize winner of the Uniform Design Contest (Student Category).<br>A hat for the Concert Band Club for female students, designed by Kotera.",6,4,1,2,0,0,2,0,0,0,0,0,522222
980,10005,blade_A0005,Ring Dagger,"It came to be called a “Ring Dagger” because a ring about the size of a fist is attached to the pommel. Because of this ring, it is difficult to conceal and is not very useful as a dagger.",2,4,16,2,1,6,0,0,0,0,0,0,0
981,10010,blade_A0010,Kitchen Knife,"Used for peeling apples and preparing sashimi. Some say it was made as a weapon for cooking monsters, but so far no monster dishes have ever appeared.",2,4,16,2,1,6,0,0,0,0,0,0,0
982,10014,blade_A0014,Assassin’s Thunder,"A weapon favored by assassins. Electricity flows through the entire blade except for the rubber part of the handle, and simply touching it can cause fatal damage.",2,4,16,2,1,6,0,0,0,0,0,0,0
983,10017,blade_A0017,Asura Blade,"A blade said to contain a sealed demon. Only those with courage greater than the demon itself can wield it. If mastered, its power is truly terrifying…",2,4,16,2,1,6,0,0,0,0,0,0,0
984,10009,blade_A0009,Evening Star,"A weapon rumored to become strongest in the evening. However, when you actually try using it, the rumor doesn’t seem very believable.",2,4,16,2,1,6,0,0,101,20011,0,0,0
985,10007,blade_A0007,Spiked Bat,"Together with the wooden sword, it is considered one of the two great weapons of delinquents and is a must-have in delinquent mode. Its vicious shape is so intimidating that even the person using it sometimes gets scared.",2,4,16,2,1,6,0,0,101,20009,0,0,0
986,19001,blade_A0001,Limit Break Stinger,"A modified Stinger of legend. Its latent power is forcibly drawn out, making it usable only by fourth-year students or higher.<br>It will be removed during the scheduled maintenance on Thursday, May 11, 2006.",2,4,16,2,1,4,0,0,102,20001,0,0,0
987,19002,blade_A0011,Tonic Blade,"A fake Sonic Blade. Said to have been used by a bold bartender to mix cocktails. Its output is weak, so even first-year students can use it.<br>It will be removed during the scheduled maintenance on Thursday, May 11, 2006.",2,4,16,2,1,1,0,0,104,20014,0,0,0
988,19003,blade_A0019,Paper Driver,"A screwdriver made of papercraft. Naturally weaker than the real thing. Keep a perfect safety record and it might turn gold?<br>It will be removed during the scheduled maintenance on Thursday, May 11, 2006.",2,4,16,2,1,1,0,0,104,20016,0,0,0
989,19004,blade_A0013,Trial Hammer,"Looks just like the Juggernaut Hammer, but it’s made from a lighter metal than the real one, so even second-year students can use it.<br>It will be removed during the scheduled maintenance on Thursday, May 11, 2006.",2,4,16,2,1,2,0,0,102,20018,0,0,0
990,19005,blade_A0021,Pringer,"A fake Bringer. Even third-year students can equip it, but its attack power is low. Surprisingly useful as a mixer when making sweets?<br>It will be removed during the scheduled maintenance on Thursday, May 11, 2006.",2,4,16,2,1,3,0,0,102,20028,0,0,0
991,19006,blade_A0003,Event Megaton Hammer,"A somewhat compact hammer, but with more than enough power. Its structure concentrates mass at the point of impact at the moment of the strike, allowing it to be wielded with one hand while still delivering heavy damage.",2,5,16,2,1,4,0,0,101,20003,0,0,0
992,19007,blade_A1006,실전 목도 YT,불량 모드의 필수품. 못박힌 배트와 함께 2대 불량 무기라 불리운다. 일반 목도보다는 실전용이라 할 수 있다.<br>이것은 요구르팅 1주년 기념 선물이라고 한다.,2,4,16,2,1,1,0,0,104,20008,0,0,0
993,19008,blade_A1002,블러디 바로 소드 YT,거리를 재는데 탁월한 기능을 가지고 있는 블레이드. 주로 초급학년들에게 적당하다.<br>이것은 요구르팅 1주년 기념 선물이라고 한다.,2,4,16,2,1,1,0,0,104,20002,0,0,0
994,19009,blade_A0001,Stinger,Cutter-type blade,2,4,16,2,1,1,0,0,102,20001,0,0,0
995,19010,blade_A0019,Screwdriver,A Phillips screwdriver shaped like a screw.,2,4,16,2,1,2,0,0,104,20016,0,0,0
996,19011,blade_A0015,Thunder Saber,A beam sword with a blade that focuses energy flowing from the rechargeable battery in the handle. The sound it makes each time it’s swung is really cool.,2,4,16,2,1,3,0,0,104,20021,0,0,0
997,19012,blade_A1006,Red Sandalwood Bokken,"A wooden sword made from red sandalwood, a material long said to be legendary. It has a presence and dignity unlike an ordinary wooden sword, making it a must-have if you want to call yourself a true boss!",2,4,16,2,1,1,0,0,104,20008,0,0,0
998,19013,blade_A1002,Baro Sword M,"The Baro Sword boasts a level of precision that even professionals approve of as a measuring tool. Its length is said to exactly match the distance that light travels in a vacuum in 1/299,792,458 of a second.",2,4,16,2,1,1,0,0,104,20002,0,0,0
999,19014,blade_A1004,Rose Rapier,"A blade with a long, pointed sword edge. Like a rose with sharp thorns, its blade is beautifully stained a deep crimson.",2,4,16,2,1,2,0,0,104,20005,0,0,0
1000,19015,blade_A1011,Foreman Sonic Blade,"A cutting machine that enjoys tremendous support from workers at lumberyards and construction sites. As a weapon, it boasts power comparable to a standard Sonic Blade.",2,4,16,2,1,2,0,0,104,20014,0,0,0
1001,19016,blade_A1016,Unsigned Katana,"A traditional Japanese blade. Not one from the era when such swords were treated like works of art as symbols of the samurai, but a finely crafted, unsigned weapon used by nameless soldiers during the Warring States period. Through long use, the blade has been stained a deep crimson.",2,4,16,2,1,3,0,0,104,20022,0,0,0
1002,19017,blade_A1013,Gigantic Hammer,"A weapon created to duel against someone wielding the Juggernaut Hammer. From the day you take up this weapon, you are destined to fight the wielder of the Juggernaut Hammer.",2,4,16,2,1,3,0,0,102,20018,0,0,0
1003,19018,blade_A1006,Jinmenju Bokken,"A wooden sword made from the yokai “Jinmenju.” It is cursed—those who keep using it are said to be transformed into a Jinmenju themselves. If that doesn’t bother you, enjoy its overwhelming cursed power.<br>(It will become non-tradeable on August 17, 2006, and will be removed on August 24.)",2,5,16,2,1,4,0,0,104,20008,0,0,0
1004,19019,blade_A1004,Vampire Rapier,"A weapon said to have been used by an immortal vampire to bathe in the blood of maidens. Perhaps inhabited by its former owner’s soul, the vines wrapped around it writhe in search of prey.<br>(It will become non-tradeable on August 17, 2006, and will be removed on August 24.)",2,5,16,2,1,2,0,0,104,20005,0,0,0
1005,19020,blade_A1015,Raiju Stinger,"A Dark Saber empowered by the lightning of the yokai “Raiju,” said to appear with thunderbolts. When using its skill, be sure to warn others about incoming lightning.<br>(It will become non-tradeable on August 17, 2006, and will be removed on August 24.)",2,5,16,2,1,5,0,0,104,20021,0,0,0
1006,19021,blade_A0021,Kamaitachi,"A blade said to be a yokai “Kamaitachi” in disguise. It is said that the first knocks a person down, the second cuts them, and the third heals the wound.<br>(It will become non-tradeable on August 17, 2006, and will be removed on August 24.)",2,5,16,2,1,1,0,0,102,20028,0,0,0
1007,19022,blade_A0012,Hitōban Hammer,"A weapon that has captured the yokai “Rokurokubi,” said to be human by day but whose head flies from its body at night. Be careful it doesn’t fly off when using its skill!<br>(It will become non-tradeable on August 17, 2006, and will be removed on August 24.)",2,5,16,2,1,3,0,0,101,20032,0,0,0
1008,10006,blade_A0006,Wooden Sword,"A must-have item for delinquent mode. Along with the nail bat, it is known as one of the two great weapons of delinquents. Its intimidating appearance is more effective than its practicality.",2,4,16,2,1,1,0,0,104,20008,0,0,0
1009,11006,blade_A1006,Red Sandalwood Bokken,"A wooden sword made from red sandalwood, a material long said to be legendary. It has a presence and dignity unlike an ordinary wooden sword, making it a must-have if you want to call yourself a true boss!",2,4,16,2,1,1,0,0,104,20008,0,0,0
1010,10002,blade_A0002,Baro Sword,A blade equipped with a handy measuring function. Perfect for first-year students.,2,4,16,2,1,1,0,0,104,20002,0,0,0
1011,11002,blade_A1002,Baro Sword M,"The Baro Sword boasts a level of precision that even professionals approve of as a measuring tool. Its length is said to exactly match the distance that light travels in a vacuum in 1/299,792,458 of a second.",2,4,16,2,1,1,0,0,104,20002,0,0,0
1012,10001,blade_A0001,Stinger,Cutter-type blade,2,4,16,2,1,1,0,0,102,20001,0,0,0
1013,11001,blade_A1001,Anna Stinger,"A cute pink Stinger decorated with an illustration of SD Anna. With Anna by your side anytime, anywhere!",2,4,16,2,1,1,0,0,102,20001,0,0,0
1014,10004,blade_A0004,Vine Rapier,"A blade with a long, pointed sword edge. Vines are wrapped around the blade and the guard.",2,4,16,2,1,2,0,0,104,20005,0,0,0
