index,stone_id,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32
3358,171242,0,0,5,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3359,171243,0,0,5,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3360,171244,0,0,5,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3361,171245,0,0,5,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3362,171246,0,0,5,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3363,171247,0,0,5,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3364,171248,0,0,5,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3365,171249,0,0,5,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3366,171250,0,0,5,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3367,171251,0,0,5,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3368,171252,0,0,5,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3369,171253,0,0,5,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3370,171254,0,0,5,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3371,171255,0,0,5,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3372,171256,0,0,5,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3373,171257,0,0,5,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3374,171258,0,0,5,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3375,171259,0,0,5,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3376,171260,0,0,5,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3377,171261,0,0,5,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3378,171262,0,0,5,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3379,171263,0,0,5,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3380,171264,0,0,5,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3381,171265,0,0,5,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3382,171266,0,0,5,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3383,171267,0,0,5,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3384,171268,0,0,5,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3385,171269,0,0,5,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3386,171270,0,0,5,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3387,171271,0,0,5,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3388,171272,0,0,5,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3389,171273,0,0,5,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3390,171274,0,0,5,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3391,171275,0,0,5,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3392,171276,0,0,5,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3393,171277,0,0,5,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3394,171278,0,0,5,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3395,171279,0,0,5,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3396,171280,0,0,5,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3397,171281,0,0,5,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3398,171282,0,0,5,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3399,171283,0,0,5,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3400,171284,0,0,5,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3401,171285,0,0,5,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3402,171286,0,0,5,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3403,171287,0,0,5,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3404,171288,0,0,5,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3405,171289,0,0,5,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3406,171290,0,0,5,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3407,171291,0,0,5,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3408,171292,0,0,5,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3409,171293,0,0,5,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3410,171294,0,0,5,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3411,171295,0,0,5,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3412,171296,0,0,5,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3413,171297,0,0,5,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3414,171298,0,0,5,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3415,171299,0,0,5,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3416,171300,0,0,5,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3417,171301,0,0,5,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3418,171302,0,0,5,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3419,171303,0,0,5,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3420,171304,0,0,5,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3421,171305,0,0,5,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3422,171306,0,0,5,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3423,171307,0,0,5,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3424,171308,0,0,5,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3425,171309,0,0,5,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3426,171310,0,0,5,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3427,171311,0,0,5,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3428,171312,0,0,5,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3429,171313,0,0,5,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3430,171314,0,0,5,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3431,171315,0,0,5,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3432,171316,0,0,5,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3433,171317,0,0,5,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3434,171318,0,0,5,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3435,171319,0,0,5,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3436,171320,0,0,5,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3437,171321,0,0,5,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3438,171322,0,0,5,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3439,171323,0,0,5,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3440,171324,0,0,5,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3441,171325,0,0,5,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3442,171326,0,0,5,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3443,171327,0,0,5,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3444,171328,0,0,5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3445,171329,0,0,5,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3446,171330,0,0,5,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3447,171331,0,0,5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3448,171332,0,0,5,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3449,171333,0,0,5,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3450,171334,0,0,5,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3451,171335,0,0,5,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3452,171336,0,0,5,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3453,171337,0,0,5,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3454,171338,0,0,5,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3455,171339,0,0,5,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3456,171340,0,0,5,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3457,171341,0,0,5,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3458,171342,0,0,5,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3459,171343,0,0,5,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3460,171344,0,0,5,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3461,171345,0,0,5,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3462,171346,0,0,5,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3463,171347,0,0,5,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3464,171348,0,0,5,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3465,171349,0,0,5,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3466,171350,0,0,5,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3467,171351,0,0,5,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3468,171352,0,0,5,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3469,171353,0,0,5,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3470,171354,0,0,5,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3471,171355,0,0,5,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3472,171356,0,0,5,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3473,171357,0,0,5,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3474,171358,0,0,5,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3475,171359,0,0,5,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3476,171360,0,0,5,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3477,171361,0,0,5,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3478,171362,0,0,5,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3479,171363,0,0,5,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3480,171364,0,0,5,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3481,171365,0,0,5,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3482,171366,0,0,5,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3483,171367,0,0,5,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3484,171368,0,0,5,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3485,171369,0,0,5,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3486,171370,0,0,5,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3487,171371,0,0,6,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3488,171372,0,0,6,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3489,171373,0,0,6,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3490,171374,0,0,6,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3491,171375,0,0,6,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3492,171376,0,0,6,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3493,171377,0,0,6,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3494,171378,0,0,6,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3495,171379,0,0,6,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3496,171380,0,0,6,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3497,171381,0,0,6,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3498,171382,0,0,6,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3499,171383,0,0,6,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3500,171384,0,0,6,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3501,171385,0,0,6,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3502,171386,0,0,6,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3503,171387,0,0,6,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3504,171388,0,0,6,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3505,171389,0,0,6,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3506,171390,0,0,6,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3507,171391,0,0,6,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3508,171392,0,0,6,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3509,171393,0,0,6,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3510,171394,0,0,6,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3511,171395,0,0,6,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3512,171396,0,0,6,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3513,171397,0,0,6,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3514,171398,0,0,6,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3515,171399,0,0,6,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3516,171400,0,0,6,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3517,171401,0,0,6,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3518,171402,0,0,6,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3519,171403,0,0,6,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3520,171404,0,0,6,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3521,171405,0,0,6,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3522,171406,0,0,6,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3523,171407,0,0,6,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3524,171408,0,0,6,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3525,171409,0,0,6,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3526,171410,0,0,6,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3527,171411,0,0,6,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3528,171412,0,0,6,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3529,171413,0,0,6,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3530,171414,0,0,6,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3531,171415,0,0,6,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3532,171416,0,0,6,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3533,171417,0,0,6,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3534,171418,0,0,6,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,13000
3535,171419,0,0,6,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3536,171420,0,0,6,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3537,171421,0,0,6,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
3538,171422,0,0,6,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3539,171423,0,0,6,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3540,171424,0,0,6,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,11000
3541,171425,0,0,6,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3542,171426,0,0,6,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,12000
3543,172100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,0
3544,172101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,0
3545,172102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,0
3546,172103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,21000
3547,172104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,21000
3548,172105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,21000
3549,172106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,22000
3550,172107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,22000
3551,172108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,22000
3552,172109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,23000
3553,172110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,23000
