item_id,code,name,desc,extra,i0,i1,i2,i3
176381,reinforce_6001,腰衣源石 6年 2次 +6,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,11,0,5,0
176382,reinforce_6001,腰衣源石 6年 2次 +7,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,11,0,5,0
176383,reinforce_6001,腰衣源石 6年 2次 +8,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,11,0,5,0
176384,reinforce_6001,腰衣源石 6年 2次 +9,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,11,0,5,0
176385,reinforce_6001,腰衣源石 6年 2次 +10,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,11,0,5,0
176386,reinforce_6001,腰衣源石 6年 3次 ,下半身用の制服に装着する源石。<br>6年生用 3次制服(未強化)から生成されたものだ,装備アイテム強化,11,0,5,0
176387,reinforce_6001,腰衣源石 6年 3次 +1,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,11,0,5,0
176388,reinforce_6001,腰衣源石 6年 3次 +2,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,11,0,5,0
176389,reinforce_6001,腰衣源石 6年 3次 +3,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,11,0,5,0
176390,reinforce_6001,腰衣源石 6年 3次 +4,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,11,0,5,0
176391,reinforce_6001,腰衣源石 6年 3次 +5,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,11,0,5,0
176392,reinforce_6001,腰衣源石 6年 3次 +6,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,11,0,5,0
176393,reinforce_6001,腰衣源石 6年 3次 +7,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,11,0,5,0
176394,reinforce_6001,腰衣源石 6年 3次 +8,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,11,0,5,0
176395,reinforce_6001,腰衣源石 6年 3次 +9,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,11,0,5,0
176396,reinforce_6001,腰衣源石 6年 3次 +10,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,11,0,5,0
176397,reinforce_6001,腰衣源石 6年 1次 ,下半身用の制服に装着する源石。<br>6年生用 1次制服(未強化)から生成されたものだ,装備アイテム強化,11,0,5,0
176398,reinforce_6001,腰衣源石 6年 1次 +1,下半身用の制服に装着する源石。<br>6年生用 1次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,11,0,5,0
176399,reinforce_6001,腰衣源石 6年 1次 +2,下半身用の制服に装着する源石。<br>6年生用 1次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,11,0,5,0
176400,reinforce_6001,腰衣源石 6年 1次 +3,下半身用の制服に装着する源石。<br>6年生用 1次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,11,0,5,0
176401,reinforce_6001,腰衣源石 6年 1次 +4,下半身用の制服に装着する源石。<br>6年生用 1次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,11,0,5,0
176402,reinforce_6001,腰衣源石 6年 1次 +5,下半身用の制服に装着する源石。<br>6年生用 1次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,11,0,5,0
176403,reinforce_6001,腰衣源石 6年 1次 +6,下半身用の制服に装着する源石。<br>6年生用 1次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,11,0,5,0
176404,reinforce_6001,腰衣源石 6年 1次 +7,下半身用の制服に装着する源石。<br>6年生用 1次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,11,0,5,0
176405,reinforce_6001,腰衣源石 6年 1次 +8,下半身用の制服に装着する源石。<br>6年生用 1次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,11,0,5,0
176406,reinforce_6001,腰衣源石 6年 1次 +9,下半身用の制服に装着する源石。<br>6年生用 1次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,11,0,5,0
176407,reinforce_6001,腰衣源石 6年 1次 +10,下半身用の制服に装着する源石。<br>6年生用 1次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,11,0,5,0
176408,reinforce_6001,腰衣源石 6年 2次 ,下半身用の制服に装着する源石。<br>6年生用 2次制服(未強化)から生成されたものだ,装備アイテム強化,11,0,5,0
176409,reinforce_6001,腰衣源石 6年 2次 +1,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,11,0,5,0
176410,reinforce_6001,腰衣源石 6年 2次 +2,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,11,0,5,0
176411,reinforce_6001,腰衣源石 6年 2次 +3,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,11,0,5,0
176412,reinforce_6001,腰衣源石 6年 2次 +4,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,11,0,5,0
176413,reinforce_6001,腰衣源石 6年 2次 +5,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,11,0,5,0
176414,reinforce_6001,腰衣源石 6年 2次 +6,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,11,0,5,0
176415,reinforce_6001,腰衣源石 6年 2次 +7,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,11,0,5,0
176416,reinforce_6001,腰衣源石 6年 2次 +8,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,11,0,5,0
176417,reinforce_6001,腰衣源石 6年 2次 +9,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,11,0,5,0
176418,reinforce_6001,腰衣源石 6年 2次 +10,下半身用の制服に装着する源石。<br>6年生用 2次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,11,0,5,0
176419,reinforce_6001,腰衣源石 6年 3次 ,下半身用の制服に装着する源石。<br>6年生用 3次制服(未強化)から生成されたものだ,装備アイテム強化,11,0,5,0
176420,reinforce_6001,腰衣源石 6年 3次 +1,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,11,0,5,0
176421,reinforce_6001,腰衣源石 6年 3次 +2,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,11,0,5,0
176422,reinforce_6001,腰衣源石 6年 3次 +3,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,11,0,5,0
176423,reinforce_6001,腰衣源石 6年 3次 +4,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,11,0,5,0
176424,reinforce_6001,腰衣源石 6年 3次 +5,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,11,0,5,0
176425,reinforce_6001,腰衣源石 6年 3次 +6,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,11,0,5,0
176426,reinforce_6001,腰衣源石 6年 3次 +7,下半身用の制服に装着する源石。<br>6年生用 3次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,11,0,5,0
177100,reinforce_7001,走源石 1年 1次 ,靴に装着する源石。<br>1年生用 1次制服(未強化)から生成されたものだ,装備アイテム強化,7,0,5,0
177101,reinforce_7001,走源石 1年 1次 +1,靴に装着する源石。<br>1年生用 1次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,7,0,5,0
177102,reinforce_7001,走源石 1年 1次 +2,靴に装着する源石。<br>1年生用 1次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,7,0,5,0
177103,reinforce_7001,走源石 1年 1次 +3,靴に装着する源石。<br>1年生用 1次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,7,0,5,0
177104,reinforce_7001,走源石 1年 1次 +4,靴に装着する源石。<br>1年生用 1次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,7,0,5,0
177105,reinforce_7001,走源石 1年 1次 +5,靴に装着する源石。<br>1年生用 1次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,7,0,5,0
177106,reinforce_7001,走源石 1年 1次 +6,靴に装着する源石。<br>1年生用 1次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,7,0,5,0
177107,reinforce_7001,走源石 1年 1次 +7,靴に装着する源石。<br>1年生用 1次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,7,0,5,0
177108,reinforce_7001,走源石 1年 1次 +8,靴に装着する源石。<br>1年生用 1次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,7,0,5,0
177109,reinforce_7001,走源石 1年 1次 +9,靴に装着する源石。<br>1年生用 1次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,7,0,5,0
177110,reinforce_7001,走源石 1年 1次 +10,靴に装着する源石。<br>1年生用 1次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,7,0,5,0
177111,reinforce_7001,走源石 1年 2次 ,靴に装着する源石。<br>1年生用 2次制服(未強化)から生成されたものだ,装備アイテム強化,7,0,5,0
177112,reinforce_7001,走源石 1年 2次 +1,靴に装着する源石。<br>1年生用 2次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,7,0,5,0
177113,reinforce_7001,走源石 1年 2次 +2,靴に装着する源石。<br>1年生用 2次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,7,0,5,0
177114,reinforce_7001,走源石 1年 2次 +3,靴に装着する源石。<br>1年生用 2次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,7,0,5,0
177115,reinforce_7001,走源石 1年 2次 +4,靴に装着する源石。<br>1年生用 2次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,7,0,5,0
177116,reinforce_7001,走源石 1年 2次 +5,靴に装着する源石。<br>1年生用 2次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,7,0,5,0
177117,reinforce_7001,走源石 1年 2次 +6,靴に装着する源石。<br>1年生用 2次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,7,0,5,0
177118,reinforce_7001,走源石 1年 2次 +7,靴に装着する源石。<br>1年生用 2次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,7,0,5,0
177119,reinforce_7001,走源石 1年 2次 +8,靴に装着する源石。<br>1年生用 2次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,7,0,5,0
177120,reinforce_7001,走源石 1年 2次 +9,靴に装着する源石。<br>1年生用 2次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,7,0,5,0
177121,reinforce_7001,走源石 1年 2次 +10,靴に装着する源石。<br>1年生用 2次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,7,0,5,0
177122,reinforce_7001,走源石 1年 3次 ,靴に装着する源石。<br>1年生用 3次制服(未強化)から生成されたものだ,装備アイテム強化,7,0,5,0
177123,reinforce_7001,走源石 1年 3次 +1,靴に装着する源石。<br>1年生用 3次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,7,0,5,0
177124,reinforce_7001,走源石 1年 3次 +2,靴に装着する源石。<br>1年生用 3次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,7,0,5,0
177125,reinforce_7001,走源石 1年 3次 +3,靴に装着する源石。<br>1年生用 3次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,7,0,5,0
177126,reinforce_7001,走源石 1年 3次 +4,靴に装着する源石。<br>1年生用 3次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,7,0,5,0
177127,reinforce_7001,走源石 1年 3次 +5,靴に装着する源石。<br>1年生用 3次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,7,0,5,0
177128,reinforce_7001,走源石 1年 3次 +6,靴に装着する源石。<br>1年生用 3次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,7,0,5,0
177129,reinforce_7001,走源石 1年 3次 +7,靴に装着する源石。<br>1年生用 3次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,7,0,5,0
177130,reinforce_7001,走源石 1年 3次 +8,靴に装着する源石。<br>1年生用 3次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,7,0,5,0
177131,reinforce_7001,走源石 1年 3次 +9,靴に装着する源石。<br>1年生用 3次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,7,0,5,0
177132,reinforce_7001,走源石 1年 3次 +10,靴に装着する源石。<br>1年生用 3次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,7,0,5,0
177133,reinforce_7001,走源石 2年 1次 ,靴に装着する源石。<br>2年生用 1次制服(未強化)から生成されたものだ,装備アイテム強化,7,0,5,0
177134,reinforce_7001,走源石 2年 1次 +1,靴に装着する源石。<br>2年生用 1次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,7,0,5,0
177135,reinforce_7001,走源石 2年 1次 +2,靴に装着する源石。<br>2年生用 1次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,7,0,5,0
177136,reinforce_7001,走源石 2年 1次 +3,靴に装着する源石。<br>2年生用 1次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,7,0,5,0
177137,reinforce_7001,走源石 2年 1次 +4,靴に装着する源石。<br>2年生用 1次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,7,0,5,0
177138,reinforce_7001,走源石 2年 1次 +5,靴に装着する源石。<br>2年生用 1次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,7,0,5,0
177139,reinforce_7001,走源石 2年 1次 +6,靴に装着する源石。<br>2年生用 1次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,7,0,5,0
177140,reinforce_7001,走源石 2年 1次 +7,靴に装着する源石。<br>2年生用 1次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,7,0,5,0
177141,reinforce_7001,走源石 2年 1次 +8,靴に装着する源石。<br>2年生用 1次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,7,0,5,0
177142,reinforce_7001,走源石 2年 1次 +9,靴に装着する源石。<br>2年生用 1次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,7,0,5,0
177143,reinforce_7001,走源石 2年 1次 +10,靴に装着する源石。<br>2年生用 1次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,7,0,5,0
177144,reinforce_7001,走源石 2年 2次 ,靴に装着する源石。<br>2年生用 2次制服(未強化)から生成されたものだ,装備アイテム強化,8,0,5,0
177145,reinforce_7001,走源石 2年 2次 +1,靴に装着する源石。<br>2年生用 2次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,8,0,5,0
177146,reinforce_7001,走源石 2年 2次 +2,靴に装着する源石。<br>2年生用 2次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,8,0,5,0
177147,reinforce_7001,走源石 2年 2次 +3,靴に装着する源石。<br>2年生用 2次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,8,0,5,0
177148,reinforce_7001,走源石 2年 2次 +4,靴に装着する源石。<br>2年生用 2次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,8,0,5,0
177149,reinforce_7001,走源石 2年 2次 +5,靴に装着する源石。<br>2年生用 2次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,8,0,5,0
177150,reinforce_7001,走源石 2年 2次 +6,靴に装着する源石。<br>2年生用 2次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,8,0,5,0
177151,reinforce_7001,走源石 2年 2次 +7,靴に装着する源石。<br>2年生用 2次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,8,0,5,0
177152,reinforce_7001,走源石 2年 2次 +8,靴に装着する源石。<br>2年生用 2次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,8,0,5,0
177153,reinforce_7001,走源石 2年 2次 +9,靴に装着する源石。<br>2年生用 2次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,8,0,5,0
177154,reinforce_7001,走源石 2年 2次 +10,靴に装着する源石。<br>2年生用 2次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,8,0,5,0
177155,reinforce_7001,走源石 2年 3次 ,靴に装着する源石。<br>2年生用 3次制服(未強化)から生成されたものだ,装備アイテム強化,8,0,5,0
177156,reinforce_7001,走源石 2年 3次 +1,靴に装着する源石。<br>2年生用 3次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,8,0,5,0
177157,reinforce_7001,走源石 2年 3次 +2,靴に装着する源石。<br>2年生用 3次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,8,0,5,0
177158,reinforce_7001,走源石 2年 3次 +3,靴に装着する源石。<br>2年生用 3次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,8,0,5,0
177159,reinforce_7001,走源石 2年 3次 +4,靴に装着する源石。<br>2年生用 3次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,8,0,5,0
177160,reinforce_7001,走源石 2年 3次 +5,靴に装着する源石。<br>2年生用 3次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,8,0,5,0
177161,reinforce_7001,走源石 2年 3次 +6,靴に装着する源石。<br>2年生用 3次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,8,0,5,0
177162,reinforce_7001,走源石 2年 3次 +7,靴に装着する源石。<br>2年生用 3次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,8,0,5,0
177163,reinforce_7001,走源石 2年 3次 +8,靴に装着する源石。<br>2年生用 3次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,8,0,5,0
177164,reinforce_7001,走源石 2年 3次 +9,靴に装着する源石。<br>2年生用 3次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,8,0,5,0
177165,reinforce_7001,走源石 2年 3次 +10,靴に装着する源石。<br>2年生用 3次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,8,0,5,0
177166,reinforce_7001,走源石 3年 1次 ,靴に装着する源石。<br>3年生用 1次制服(未強化)から生成されたものだ,装備アイテム強化,8,0,5,0
177167,reinforce_7001,走源石 3年 1次 +1,靴に装着する源石。<br>3年生用 1次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,8,0,5,0
177168,reinforce_7001,走源石 3年 1次 +2,靴に装着する源石。<br>3年生用 1次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,8,0,5,0
177169,reinforce_7001,走源石 3年 1次 +3,靴に装着する源石。<br>3年生用 1次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,8,0,5,0
177170,reinforce_7001,走源石 3年 1次 +4,靴に装着する源石。<br>3年生用 1次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,8,0,5,0
177171,reinforce_7001,走源石 3年 1次 +5,靴に装着する源石。<br>3年生用 1次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,8,0,5,0
177172,reinforce_7001,走源石 3年 1次 +6,靴に装着する源石。<br>3年生用 1次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,8,0,5,0
177173,reinforce_7001,走源石 3年 1次 +7,靴に装着する源石。<br>3年生用 1次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,8,0,5,0
177174,reinforce_7001,走源石 3年 1次 +8,靴に装着する源石。<br>3年生用 1次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,8,0,5,0
177175,reinforce_7001,走源石 3年 1次 +9,靴に装着する源石。<br>3年生用 1次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,8,0,5,0
177176,reinforce_7001,走源石 3年 1次 +10,靴に装着する源石。<br>3年生用 1次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,8,0,5,0
177177,reinforce_7001,走源石 3年 2次 ,靴に装着する源石。<br>3年生用 2次制服(未強化)から生成されたものだ,装備アイテム強化,8,0,5,0
177178,reinforce_7001,走源石 3年 2次 +1,靴に装着する源石。<br>3年生用 2次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,8,0,5,0
177179,reinforce_7001,走源石 3年 2次 +2,靴に装着する源石。<br>3年生用 2次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,8,0,5,0
177180,reinforce_7001,走源石 3年 2次 +3,靴に装着する源石。<br>3年生用 2次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,8,0,5,0
177181,reinforce_7001,走源石 3年 2次 +4,靴に装着する源石。<br>3年生用 2次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,8,0,5,0
177182,reinforce_7001,走源石 3年 2次 +5,靴に装着する源石。<br>3年生用 2次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,8,0,5,0
177183,reinforce_7001,走源石 3年 2次 +6,靴に装着する源石。<br>3年生用 2次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,8,0,5,0
177184,reinforce_7001,走源石 3年 2次 +7,靴に装着する源石。<br>3年生用 2次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,8,0,5,0
177185,reinforce_7001,走源石 3年 2次 +8,靴に装着する源石。<br>3年生用 2次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,8,0,5,0
177186,reinforce_7001,走源石 3年 2次 +9,靴に装着する源石。<br>3年生用 2次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,8,0,5,0
177187,reinforce_7001,走源石 3年 2次 +10,靴に装着する源石。<br>3年生用 2次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,8,0,5,0
177188,reinforce_7001,走源石 3年 3次 ,靴に装着する源石。<br>3年生用 3次制服(未強化)から生成されたものだ,装備アイテム強化,9,0,5,0
177189,reinforce_7001,走源石 3年 3次 +1,靴に装着する源石。<br>3年生用 3次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,9,0,5,0
177190,reinforce_7001,走源石 3年 3次 +2,靴に装着する源石。<br>3年生用 3次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,9,0,5,0
177191,reinforce_7001,走源石 3年 3次 +3,靴に装着する源石。<br>3年生用 3次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,9,0,5,0
177192,reinforce_7001,走源石 3年 3次 +4,靴に装着する源石。<br>3年生用 3次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,9,0,5,0
177193,reinforce_7001,走源石 3年 3次 +5,靴に装着する源石。<br>3年生用 3次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,9,0,5,0
177194,reinforce_7001,走源石 3年 3次 +6,靴に装着する源石。<br>3年生用 3次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,9,0,5,0
177195,reinforce_7001,走源石 3年 3次 +7,靴に装着する源石。<br>3年生用 3次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,9,0,5,0
177196,reinforce_7001,走源石 3年 3次 +8,靴に装着する源石。<br>3年生用 3次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,9,0,5,0
177197,reinforce_7001,走源石 3年 3次 +9,靴に装着する源石。<br>3年生用 3次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,9,0,5,0
177198,reinforce_7001,走源石 3年 3次 +10,靴に装着する源石。<br>3年生用 3次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,9,0,5,0
177199,reinforce_7001,走源石 4年 1次 ,靴に装着する源石。<br>4年生用 1次制服(未強化)から生成されたものだ,装備アイテム強化,9,0,5,0
177200,reinforce_7001,走源石 4年 1次 +1,靴に装着する源石。<br>4年生用 1次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,9,0,5,0
177201,reinforce_7001,走源石 4年 1次 +2,靴に装着する源石。<br>4年生用 1次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,9,0,5,0
177202,reinforce_7001,走源石 4年 1次 +3,靴に装着する源石。<br>4年生用 1次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,9,0,5,0
177203,reinforce_7001,走源石 4年 1次 +4,靴に装着する源石。<br>4年生用 1次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,9,0,5,0
177204,reinforce_7001,走源石 4年 1次 +5,靴に装着する源石。<br>4年生用 1次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,9,0,5,0
177205,reinforce_7001,走源石 4年 1次 +6,靴に装着する源石。<br>4年生用 1次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,9,0,5,0
177206,reinforce_7001,走源石 4年 1次 +7,靴に装着する源石。<br>4年生用 1次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,9,0,5,0
177207,reinforce_7001,走源石 4年 1次 +8,靴に装着する源石。<br>4年生用 1次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,9,0,5,0
177208,reinforce_7001,走源石 4年 1次 +9,靴に装着する源石。<br>4年生用 1次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,9,0,5,0
177209,reinforce_7001,走源石 4年 1次 +10,靴に装着する源石。<br>4年生用 1次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,9,0,5,0
177210,reinforce_7001,走源石 4年 2次 ,靴に装着する源石。<br>4年生用 2次制服(未強化)から生成されたものだ,装備アイテム強化,9,0,5,0
177211,reinforce_7001,走源石 4年 2次 +1,靴に装着する源石。<br>4年生用 2次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,9,0,5,0
177212,reinforce_7001,走源石 4年 2次 +2,靴に装着する源石。<br>4年生用 2次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,9,0,5,0
177213,reinforce_7001,走源石 4年 2次 +3,靴に装着する源石。<br>4年生用 2次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,9,0,5,0
177214,reinforce_7001,走源石 4年 2次 +4,靴に装着する源石。<br>4年生用 2次制服(強化レベル+4)から生成されたものだ,装備アイテム強化,9,0,5,0
177215,reinforce_7001,走源石 4年 2次 +5,靴に装着する源石。<br>4年生用 2次制服(強化レベル+5)から生成されたものだ,装備アイテム強化,9,0,5,0
177216,reinforce_7001,走源石 4年 2次 +6,靴に装着する源石。<br>4年生用 2次制服(強化レベル+6)から生成されたものだ,装備アイテム強化,9,0,5,0
177217,reinforce_7001,走源石 4年 2次 +7,靴に装着する源石。<br>4年生用 2次制服(強化レベル+7)から生成されたものだ,装備アイテム強化,9,0,5,0
177218,reinforce_7001,走源石 4年 2次 +8,靴に装着する源石。<br>4年生用 2次制服(強化レベル+8)から生成されたものだ,装備アイテム強化,9,0,5,0
177219,reinforce_7001,走源石 4年 2次 +9,靴に装着する源石。<br>4年生用 2次制服(強化レベル+9)から生成されたものだ,装備アイテム強化,9,0,5,0
177220,reinforce_7001,走源石 4年 2次 +10,靴に装着する源石。<br>4年生用 2次制服(強化レベル+10)から生成されたものだ,装備アイテム強化,9,0,5,0
177221,reinforce_7001,走源石 4年 3次 ,靴に装着する源石。<br>4年生用 3次制服(未強化)から生成されたものだ,装備アイテム強化,9,0,5,0
177222,reinforce_7001,走源石 4年 3次 +1,靴に装着する源石。<br>4年生用 3次制服(強化レベル+1)から生成されたものだ,装備アイテム強化,9,0,5,0
177223,reinforce_7001,走源石 4年 3次 +2,靴に装着する源石。<br>4年生用 3次制服(強化レベル+2)から生成されたものだ,装備アイテム強化,9,0,5,0
177224,reinforce_7001,走源石 4年 3次 +3,靴に装着する源石。<br>4年生用 3次制服(強化レベル+3)から生成されたものだ,装備アイテム強化,9,0,5,0
